t,plant,axis,organ,sucrose,amino_acids,nitrates,structure,starch,proteins,Conc_C_Sucrose,Unloading_Sucrose,Export_Amino_Acids,Conc_Nitrates_Soil,Potential_Uptake_Nitrates,S_Proteins,Conc_Nitrates,S_Amino_Acids,Conc_Amino_Acids,Dry_Mass,Unloading_Amino_Acids,S_grain_starch,Conc_Sucrose,Uptake_Nitrates,S_grain_structure,Proteins_N_Mass,RGR_Structure
763.000000,1,MS,Phloem,83.083718,1.448681,NA,NA,NA,NA,39.944095,NA,NA,NA,NA,NA,NA,NA,0.595283,NA,NA,NA,3.328675,NA,NA,NA,NA
763.000000,1,MS,Roots,0.871605,1.691000,631.344756,NA,NA,NA,NA,20.550884,3.355139,10260671.000000,3.355139,NA,1252.668167,6.566277,2.867657,NA,0.024900,NA,0.144115,3.120185,NA,NA,NA
764.000000,1,MS,Grains,NA,NA,NA,38749.137484,58079.455032,16068.531986,NA,25.369856,NA,NA,NA,6.687718,NA,NA,NA,1.161943,NA,654.720527,NA,NA,0.000000,0.224959,0.000000
764.000000,1,MS,Phloem,66.583502,1.462667,NA,NA,NA,NA,32.011299,NA,NA,NA,NA,NA,NA,NA,0.601030,NA,NA,NA,2.667608,NA,NA,NA,NA
764.000000,1,MS,Roots,0.701460,1.567003,629.978781,NA,NA,NA,NA,17.459214,3.109101,10208588.000000,3.109101,NA,1249.957900,5.690661,2.657378,NA,0.025139,NA,0.115982,1.964926,NA,NA,NA
765.000000,1,MS,Grains,NA,NA,NA,38749.137484,58290.691976,16075.298692,NA,21.934690,NA,NA,NA,6.809146,NA,NA,NA,1.164478,NA,566.069120,NA,NA,0.000000,0.225054,0.000000
765.000000,1,MS,Phloem,55.176284,1.427356,NA,NA,NA,NA,26.527060,NA,NA,NA,NA,NA,NA,NA,0.586520,NA,NA,NA,2.210588,NA,NA,NA,NA
765.000000,1,MS,Roots,0.562772,1.341074,629.107005,NA,NA,NA,NA,15.095177,2.660834,10156505.000000,2.660834,NA,1248.228185,4.870710,2.274240,NA,0.024536,NA,0.093051,1.962785,NA,NA,NA
766.000000,1,MS,Grains,NA,NA,NA,38749.137484,58459.597722,16082.179814,NA,15.339062,NA,NA,NA,6.884654,NA,NA,NA,1.166505,NA,395.855578,NA,NA,0.000000,0.225151,0.000000
766.000000,1,MS,Phloem,35.734722,1.336572,NA,NA,NA,NA,17.180155,NA,NA,NA,NA,NA,NA,NA,0.549216,NA,NA,NA,1.431680,NA,NA,NA,NA
766.000000,1,MS,Roots,0.363515,1.067873,627.321096,NA,NA,NA,NA,10.556149,2.118682,10104422.000000,2.118682,NA,1244.684715,3.480397,1.810937,NA,0.022985,NA,0.060105,0.392410,NA,NA,NA
767.000000,1,MS,Grains,NA,NA,NA,38749.137484,58575.711782,16088.942230,NA,10.919715,NA,NA,NA,6.616785,NA,NA,NA,1.167898,NA,281.805359,NA,NA,0.000000,0.225245,0.000000
767.000000,1,MS,Phloem,24.239370,1.223984,NA,NA,NA,NA,11.653543,NA,NA,NA,NA,NA,NA,NA,0.502952,NA,NA,NA,0.971129,NA,NA,NA,NA
767.000000,1,MS,Roots,0.238753,0.754939,626.207924,NA,NA,NA,NA,7.514810,1.497815,10052339.000000,1.497815,NA,1242.476039,2.448773,1.280253,NA,0.021060,NA,0.039476,0.392324,NA,NA,NA
768.000000,1,MS,Grains,NA,NA,NA,38749.137484,58659.959324,16095.395277,NA,7.978845,NA,NA,NA,6.279993,NA,NA,NA,1.168909,NA,205.910265,NA,NA,0.000000,0.225336,0.000000
768.000000,1,MS,Phloem,17.172331,1.126334,NA,NA,NA,NA,8.255928,NA,NA,NA,NA,NA,NA,NA,0.462826,NA,NA,NA,0.687994,NA,NA,NA,NA
768.000000,1,MS,Roots,0.166976,0.545599,625.354038,NA,NA,NA,NA,5.490940,1.082436,10000256.000000,1.082436,NA,1240.781821,1.785800,0.925247,NA,0.019389,NA,0.027608,0.226576,NA,NA,NA
769.000000,1,MS,Grains,NA,NA,NA,38749.137484,58722.591534,16101.495956,NA,6.077470,NA,NA,NA,5.923166,NA,NA,NA,1.169661,NA,156.841419,NA,NA,0.000000,0.225421,0.000000
769.000000,1,MS,Phloem,12.827755,1.041839,NA,NA,NA,NA,6.167190,NA,NA,NA,NA,NA,NA,NA,0.428106,NA,NA,NA,0.513932,NA,NA,NA,NA
769.000000,1,MS,Roots,0.123391,0.405237,624.774326,NA,NA,NA,NA,4.182438,0.803966,9948173.000000,0.803966,NA,1239.631598,1.354832,0.687215,NA,0.017942,NA,0.020402,0.226032,NA,NA,NA
770.000000,1,MS,Grains,NA,NA,NA,38749.137484,58771.220395,16107.252035,NA,4.807116,NA,NA,NA,5.594595,NA,NA,NA,1.170244,NA,124.057359,NA,NA,0.000000,0.225502,0.000000
770.000000,1,MS,Phloem,10.017277,0.971522,NA,NA,NA,NA,4.815998,NA,NA,NA,NA,NA,NA,NA,0.399212,NA,NA,NA,0.401333,NA,NA,NA,NA
770.000000,1,MS,Roots,0.095703,0.313503,624.257620,NA,NA,NA,NA,3.308196,0.621896,9896090.000000,0.621896,NA,1238.606388,1.068914,0.531650,NA,0.016737,NA,0.015824,0.099394,NA,NA,NA
771.000000,1,MS,Grains,NA,NA,NA,38749.137484,58810.224379,16112.693893,NA,3.908765,NA,NA,NA,5.293312,NA,NA,NA,1.170712,NA,100.873607,NA,NA,0.000000,0.225578,0.000000
771.000000,1,MS,Phloem,8.072601,0.911004,NA,NA,NA,NA,3.881058,NA,NA,NA,NA,NA,NA,NA,0.374344,NA,NA,NA,0.323422,NA,NA,NA,NA
771.000000,1,MS,Roots,0.076765,0.250842,623.861689,NA,NA,NA,NA,2.689963,0.497595,9844007.000000,0.497595,NA,1237.820811,0.867607,0.425387,NA,0.015699,NA,0.012693,0.099074,NA,NA,NA
772.000000,1,MS,Grains,NA,NA,NA,38749.137484,58842.282982,16117.845409,NA,3.247165,NA,NA,NA,5.013434,NA,NA,NA,1.171097,NA,83.799677,NA,NA,0.000000,0.225650,0.000000
772.000000,1,MS,Phloem,6.662461,0.857204,NA,NA,NA,NA,3.203106,NA,NA,NA,NA,NA,NA,NA,0.352237,NA,NA,NA,0.266926,NA,NA,NA,NA
772.000000,1,MS,Roots,0.063140,0.205979,623.531238,NA,NA,NA,NA,2.234658,0.408572,9791924.000000,0.408572,NA,1237.165155,0.719791,0.349307,NA,0.014775,NA,0.010440,0.075166,NA,NA,NA
773.000000,1,MS,Grains,NA,NA,NA,38749.137484,58869.148368,16122.729913,NA,2.744842,NA,NA,NA,4.760303,NA,NA,NA,1.171419,NA,70.836199,NA,NA,0.000000,0.225718,0.000000
773.000000,1,MS,Phloem,5.604036,0.809910,NA,NA,NA,NA,2.694248,NA,NA,NA,NA,NA,NA,NA,0.332803,NA,NA,NA,0.224521,NA,NA,NA,NA
773.000000,1,MS,Roots,0.052972,0.172602,623.265449,NA,NA,NA,NA,1.888965,0.342366,9739841.000000,0.342366,NA,1236.637797,0.607800,0.292704,NA,0.013963,NA,0.008759,0.074884,NA,NA,NA
774.000000,1,MS,Grains,NA,NA,NA,38749.137484,58892.024638,16127.375136,NA,2.354469,NA,NA,NA,4.534486,NA,NA,NA,1.171694,NA,60.761851,NA,NA,0.000000,0.225783,0.000000
774.000000,1,MS,Phloem,4.788679,0.768545,NA,NA,NA,NA,2.302250,NA,NA,NA,NA,NA,NA,NA,0.315806,NA,NA,NA,0.191854,NA,NA,NA,NA
774.000000,1,MS,Roots,0.045172,0.147034,623.115945,NA,NA,NA,NA,1.620316,0.291691,9687758.000000,0.291691,NA,1236.341161,0.520903,0.249345,NA,0.013253,NA,0.007469,0.148619,NA,NA,NA
775.000000,1,MS,Grains,NA,NA,NA,38749.137484,58911.770376,16131.807092,NA,2.044971,NA,NA,NA,4.333292,NA,NA,NA,1.171931,NA,52.774619,NA,NA,0.000000,0.225845,0.000000
775.000000,1,MS,Phloem,4.146651,0.732229,NA,NA,NA,NA,1.993582,NA,NA,NA,NA,NA,NA,NA,0.300883,NA,NA,NA,0.166132,NA,NA,NA,NA
775.000000,1,MS,Roots,0.039052,0.127029,623.004860,NA,NA,NA,NA,1.407323,0.252005,9635675.000000,0.252005,NA,1236.120754,0.452101,0.215420,NA,0.012629,NA,0.006457,0.147965,NA,NA,NA
776.000000,1,MS,Grains,NA,NA,NA,38749.137484,58935.030962,16136.050054,NA,3.391386,NA,NA,NA,4.155826,NA,NA,NA,1.172210,NA,87.521597,NA,NA,0.000000,0.225905,0.000000
776.000000,1,MS,Phloem,6.968284,0.711582,NA,NA,NA,NA,3.350137,NA,NA,NA,NA,NA,NA,NA,0.292399,NA,NA,NA,0.279178,NA,NA,NA,NA
776.000000,1,MS,Roots,0.063267,0.151413,623.407523,NA,NA,NA,NA,2.333909,0.300414,9583592.000000,0.300414,NA,1236.919689,0.721181,0.256771,NA,0.012274,NA,0.010461,0.753919,NA,NA,NA
777.000000,1,MS,Grains,NA,NA,NA,38749.137484,58973.905851,16140.135334,NA,5.240739,NA,NA,NA,4.023590,NA,NA,NA,1.172677,NA,135.247884,NA,NA,0.000000,0.225962,0.000000
777.000000,1,MS,Phloem,10.968530,0.701760,NA,NA,NA,NA,5.273332,NA,NA,NA,NA,NA,NA,NA,0.288363,NA,NA,NA,0.439444,NA,NA,NA,NA
777.000000,1,MS,Roots,0.101142,0.239698,623.618494,NA,NA,NA,NA,3.606610,0.475577,9531509.000000,0.475577,NA,1237.338282,1.125848,0.406487,NA,0.012105,NA,0.016723,0.749565,NA,NA,NA
778.000000,1,MS,Grains,NA,NA,NA,38749.137484,59041.220622,16144.093583,NA,10.117598,NA,NA,NA,3.913415,NA,NA,NA,1.173484,NA,261.105107,NA,NA,0.000000,0.226017,0.000000
778.000000,1,MS,Phloem,22.268226,0.717766,NA,NA,NA,NA,10.705878,NA,NA,NA,NA,NA,NA,NA,0.294940,NA,NA,NA,0.892156,NA,NA,NA,NA
778.000000,1,MS,Roots,0.204586,0.417826,625.091244,NA,NA,NA,NA,6.962803,0.829013,9479426.000000,0.829013,NA,1240.260405,2.140096,0.708563,NA,0.012380,NA,0.033827,2.505503,NA,NA,NA
779.000000,1,MS,Grains,NA,NA,NA,38749.137484,59154.184819,16148.009823,NA,14.748201,NA,NA,NA,3.938564,NA,NA,NA,1.174840,NA,380.607218,NA,NA,0.000000,0.226072,0.000000
779.000000,1,MS,Phloem,34.132339,0.759598,NA,NA,NA,NA,16.409778,NA,NA,NA,NA,NA,NA,NA,0.312129,NA,NA,NA,1.367482,NA,NA,NA,NA
779.000000,1,MS,Roots,0.323806,0.681780,625.986355,NA,NA,NA,NA,10.149526,1.352728,9427343.000000,1.352728,NA,1242.036419,3.167253,1.156187,NA,0.013099,NA,0.053539,2.484323,NA,NA,NA
780.000000,1,MS,Grains,NA,NA,NA,38749.137484,59310.232159,16151.986384,NA,19.931970,NA,NA,NA,4.035781,NA,NA,NA,1.176712,NA,514.384871,NA,NA,0.000000,0.226128,0.000000
780.000000,1,MS,Phloem,48.952833,0.825988,NA,NA,NA,NA,23.535016,NA,NA,NA,NA,NA,NA,NA,0.339410,NA,NA,NA,1.961251,NA,NA,NA,NA
780.000000,1,MS,Roots,0.472659,0.948615,627.317675,NA,NA,NA,NA,13.716930,1.882163,9375260.000000,1.882163,NA,1244.677926,4.276503,1.608694,NA,0.014239,NA,0.078151,3.539401,NA,NA,NA
781.000000,1,MS,Grains,NA,NA,NA,38749.137484,59507.978348,16156.125381,NA,23.727810,NA,NA,NA,4.258680,NA,NA,NA,1.179085,NA,612.344218,NA,NA,0.000000,0.226186,0.000000
781.000000,1,MS,Phloem,61.009865,0.912507,NA,NA,NA,NA,29.331666,NA,NA,NA,NA,NA,NA,NA,0.374962,NA,NA,NA,2.444305,NA,NA,NA,NA
781.000000,1,MS,Roots,0.605463,1.200230,628.102823,NA,NA,NA,NA,16.329179,2.381397,9323177.000000,2.381397,NA,1246.235761,5.134521,2.035392,NA,0.015724,NA,0.100110,3.511389,NA,NA,NA
782.000000,1,MS,Grains,NA,NA,NA,38749.137484,59736.672122,16160.517785,NA,27.011997,NA,NA,NA,4.539053,NA,NA,NA,1.181830,NA,697.099299,NA,NA,0.000000,0.226247,0.000000
782.000000,1,MS,Phloem,72.393331,1.013738,NA,NA,NA,NA,34.804486,NA,NA,NA,NA,NA,NA,NA,0.416559,NA,NA,NA,2.900374,NA,NA,NA,NA
782.000000,1,MS,Roots,0.730746,1.397559,628.802388,NA,NA,NA,NA,18.589315,2.772923,9271094.000000,2.772923,NA,1247.623785,5.850809,2.370030,NA,0.017460,NA,0.120824,3.840802,NA,NA,NA
783.000000,1,MS,Grains,NA,NA,NA,38749.137484,59990.729754,16165.230291,NA,29.266728,NA,NA,NA,4.895110,NA,NA,NA,1.184878,NA,755.287220,NA,NA,0.000000,0.226313,0.000000
783.000000,1,MS,Phloem,80.783005,1.125971,NA,NA,NA,NA,38.837983,NA,NA,NA,NA,NA,NA,NA,0.462677,NA,NA,NA,3.236499,NA,NA,NA,NA
783.000000,1,MS,Roots,0.831030,1.556569,629.158729,NA,NA,NA,NA,20.140993,3.088417,9219011.000000,3.088417,NA,1248.330812,6.368966,2.639684,NA,0.019383,NA,0.137406,3.817184,NA,NA,NA
784.000000,1,MS,Grains,NA,NA,NA,38749.137484,60258.618444,16170.329249,NA,30.081666,NA,NA,NA,5.303569,NA,NA,NA,1.188093,NA,776.318339,NA,NA,0.000000,0.226385,0.000000
784.000000,1,MS,Phloem,83.940195,1.233261,NA,NA,NA,NA,40.355863,NA,NA,NA,NA,NA,NA,NA,0.506764,NA,NA,NA,3.362989,NA,NA,NA,NA
784.000000,1,MS,Roots,0.875525,1.649784,629.380548,NA,NA,NA,NA,20.701822,3.273366,9166928.000000,3.273366,NA,1248.770929,6.584928,2.797761,NA,0.021219,NA,0.144763,3.876984,NA,NA,NA
785.000000,1,MS,Grains,NA,NA,NA,38749.137484,60531.228917,16175.828462,NA,30.477586,NA,NA,NA,5.690299,NA,NA,NA,1.191364,NA,786.535866,NA,NA,0.000000,0.226462,0.000000
785.000000,1,MS,Phloem,85.499099,1.330255,NA,NA,NA,NA,41.105336,NA,NA,NA,NA,NA,NA,NA,0.546620,NA,NA,NA,3.425445,NA,NA,NA,NA
785.000000,1,MS,Roots,0.894843,1.688069,629.517417,NA,NA,NA,NA,20.974290,3.349328,9114845.000000,3.349328,NA,1249.042495,6.676208,2.862686,NA,0.022877,NA,0.147957,3.856605,NA,NA,NA
786.000000,1,MS,Grains,NA,NA,NA,38749.137484,60800.086795,16181.736566,NA,29.028009,NA,NA,NA,6.114039,NA,NA,NA,1.194591,NA,749.126586,NA,NA,0.000000,0.226544,0.000000
786.000000,1,MS,Phloem,79.871061,1.401907,NA,NA,NA,NA,38.399549,NA,NA,NA,NA,NA,NA,NA,0.576063,NA,NA,NA,3.199962,NA,NA,NA,NA
786.000000,1,MS,Roots,0.840915,1.670440,629.386575,NA,NA,NA,NA,19.976709,3.314350,9062762.000000,3.314350,NA,1248.782887,6.417655,2.832791,NA,0.024101,NA,0.139040,3.536382,NA,NA,NA
787.000000,1,MS,Grains,NA,NA,NA,38749.137484,61055.144840,16188.008106,NA,27.776220,NA,NA,NA,6.410840,NA,NA,NA,1.197651,NA,716.821635,NA,NA,0.000000,0.226632,0.000000
787.000000,1,MS,Phloem,75.181790,1.446016,NA,NA,NA,NA,36.145091,NA,NA,NA,NA,NA,NA,NA,0.594188,NA,NA,NA,3.012091,NA,NA,NA,NA
787.000000,1,MS,Roots,0.781853,1.595564,629.409278,NA,NA,NA,NA,19.115244,3.165786,9010679.000000,3.165786,NA,1248.827933,6.120542,2.705813,NA,0.024854,NA,0.129275,3.519306,NA,NA,NA
788.000000,1,MS,Grains,NA,NA,NA,38749.137484,61286.128721,16194.607185,NA,23.162003,NA,NA,NA,6.746016,NA,NA,NA,1.200423,NA,597.742422,NA,NA,0.000000,0.226725,0.000000
788.000000,1,MS,Phloem,59.141384,1.435428,NA,NA,NA,NA,28.433358,NA,NA,NA,NA,NA,NA,NA,0.589837,NA,NA,NA,2.369446,NA,NA,NA,NA
788.000000,1,MS,Roots,0.615634,1.446688,628.456360,NA,NA,NA,NA,15.939798,2.870388,8958596.000000,2.870388,NA,1246.937222,5.195826,2.453344,NA,0.024674,NA,0.101791,2.151920,NA,NA,NA
789.000000,1,MS,Grains,NA,NA,NA,38749.137484,61477.535447,16201.385516,NA,19.724866,NA,NA,NA,6.778474,NA,NA,NA,1.202720,NA,509.040137,NA,NA,0.000000,0.226819,0.000000
789.000000,1,MS,Phloem,48.326010,1.383941,NA,NA,NA,NA,23.233659,NA,NA,NA,NA,NA,NA,NA,0.568681,NA,NA,NA,1.936138,NA,NA,NA,NA
789.000000,1,MS,Roots,0.488084,1.217140,627.998151,NA,NA,NA,NA,13.574404,2.414940,8906513.000000,2.414940,NA,1246.028077,4.382022,2.064068,NA,0.023795,NA,0.080702,2.145477,NA,NA,NA
790.000000,1,MS,Grains,NA,NA,NA,38749.137484,61629.079202,16208.183740,NA,13.767911,NA,NA,NA,6.758900,NA,NA,NA,1.204539,NA,355.308839,NA,NA,0.000000,0.226915,0.000000
790.000000,1,MS,Phloem,31.519818,1.289468,NA,NA,NA,NA,15.153759,NA,NA,NA,NA,NA,NA,NA,0.529860,NA,NA,NA,1.262813,NA,NA,NA,NA
790.000000,1,MS,Roots,0.317686,0.958846,626.657982,NA,NA,NA,NA,9.474902,1.902414,8854430.000000,1.902414,NA,1243.369012,3.117797,1.626045,NA,0.022180,NA,0.052528,0.640053,NA,NA,NA
791.000000,1,MS,Grains,NA,NA,NA,38749.137484,61733.238069,16214.802483,NA,9.772833,NA,NA,NA,6.460934,NA,NA,NA,1.205789,NA,252.207753,NA,NA,0.000000,0.227007,0.000000
791.000000,1,MS,Phloem,21.431236,1.180703,NA,NA,NA,NA,10.303479,NA,NA,NA,NA,NA,NA,NA,0.485167,NA,NA,NA,0.858623,NA,NA,NA,NA
791.000000,1,MS,Roots,0.210124,0.676946,625.919546,NA,NA,NA,NA,6.725540,1.343105,8802347.000000,1.343105,NA,1241.903862,2.190971,1.147988,NA,0.020320,NA,0.034743,0.638769,NA,NA,NA
792.000000,1,MS,Grains,NA,NA,NA,38749.137484,61809.083346,16221.091715,NA,7.252974,NA,NA,NA,6.112771,NA,NA,NA,1.206699,NA,187.177688,NA,NA,0.000000,0.227095,0.000000
792.000000,1,MS,Phloem,15.493718,1.088169,NA,NA,NA,NA,7.448903,NA,NA,NA,NA,NA,NA,NA,0.447144,NA,NA,NA,0.620742,NA,NA,NA,NA
792.000000,1,MS,Roots,0.150001,0.491525,625.304627,NA,NA,NA,NA,4.991405,0.975196,8750264.000000,0.975196,NA,1240.683783,1.620639,0.833545,NA,0.018736,NA,0.024802,0.372927,NA,NA,NA
793.000000,1,MS,Grains,NA,NA,NA,38749.137484,61866.470406,16227.026972,NA,5.611920,NA,NA,NA,5.760247,NA,NA,NA,1.207387,NA,144.826956,NA,NA,0.000000,0.227178,0.000000
793.000000,1,MS,Phloem,11.789419,1.008419,NA,NA,NA,NA,5.667990,NA,NA,NA,NA,NA,NA,NA,0.414373,NA,NA,NA,0.472333,NA,NA,NA,NA
793.000000,1,MS,Roots,0.113102,0.370702,624.922868,NA,NA,NA,NA,3.862052,0.735481,8698181.000000,0.735481,NA,1239.926326,1.249719,0.628650,NA,0.017369,NA,0.018701,0.371623,NA,NA,NA
794.000000,1,MS,Grains,NA,NA,NA,38749.137484,61911.640240,16232.619762,NA,4.491531,NA,NA,NA,5.429805,NA,NA,NA,1.207929,NA,115.913059,NA,NA,0.000000,0.227257,0.000000
794.000000,1,MS,Phloem,9.330149,0.939934,NA,NA,NA,NA,4.485649,NA,NA,NA,NA,NA,NA,NA,0.386232,NA,NA,NA,0.373804,NA,NA,NA,NA
794.000000,1,MS,Roots,0.088978,0.290759,624.635378,NA,NA,NA,NA,3.091015,0.576865,8646098.000000,0.576865,NA,1239.355909,0.997980,0.493079,NA,0.016195,NA,0.014712,0.305123,NA,NA,NA
795.000000,1,MS,Grains,NA,NA,NA,38749.137484,61948.258492,16237.896066,NA,3.687492,NA,NA,NA,5.127695,NA,NA,NA,1.208369,NA,95.163213,NA,NA,0.000000,0.227331,0.000000
795.000000,1,MS,Phloem,7.598921,0.880566,NA,NA,NA,NA,3.653327,NA,NA,NA,NA,NA,NA,NA,0.361837,NA,NA,NA,0.304444,NA,NA,NA,NA
795.000000,1,MS,Roots,0.072166,0.235240,624.454142,NA,NA,NA,NA,2.537686,0.466715,8594015.000000,0.466715,NA,1238.996313,0.818001,0.398927,NA,0.015176,NA,0.011932,0.303790,NA,NA,NA
796.000000,1,MS,Grains,NA,NA,NA,38749.137484,61978.626366,16242.884614,NA,3.088745,NA,NA,NA,4.854102,NA,NA,NA,1.208733,NA,79.711318,NA,NA,0.000000,0.227400,0.000000
796.000000,1,MS,Phloem,6.327530,0.828667,NA,NA,NA,NA,3.042082,NA,NA,NA,NA,NA,NA,NA,0.340511,NA,NA,NA,0.253507,NA,NA,NA,NA
796.000000,1,MS,Roots,0.059906,0.194943,624.255823,NA,NA,NA,NA,2.125635,0.386752,8541932.000000,0.386752,NA,1238.602823,0.684333,0.330591,NA,0.014285,NA,0.009905,0.198116,NA,NA,NA
797.000000,1,MS,Grains,NA,NA,NA,38749.137484,62004.274835,16247.613693,NA,2.630376,NA,NA,NA,4.608635,NA,NA,NA,1.209041,NA,67.882177,NA,NA,0.000000,0.227467,0.000000
797.000000,1,MS,Phloem,5.364309,0.783226,NA,NA,NA,NA,2.578995,NA,NA,NA,NA,NA,NA,NA,0.321838,NA,NA,NA,0.214916,NA,NA,NA,NA
797.000000,1,MS,Roots,0.050666,0.164655,624.115659,NA,NA,NA,NA,1.810191,0.326663,8489849.000000,0.326663,NA,1238.324720,0.582198,0.279227,NA,0.013505,NA,0.008377,0.197215,NA,NA,NA
798.000000,1,MS,Grains,NA,NA,NA,38749.137484,62026.268967,16252.110689,NA,2.271189,NA,NA,NA,4.389533,NA,NA,NA,1.209305,NA,58.612640,NA,NA,0.000000,0.227530,0.000000
798.000000,1,MS,Phloem,4.615540,0.743372,NA,NA,NA,NA,2.219010,NA,NA,NA,NA,NA,NA,NA,0.305462,NA,NA,NA,0.184917,NA,NA,NA,NA
798.000000,1,MS,Roots,0.043512,0.141272,624.018636,NA,NA,NA,NA,1.563004,0.280273,8437766.000000,0.280273,NA,1238.132215,0.502289,0.239574,NA,0.012820,NA,0.007194,0.194511,NA,NA,NA
799.000000,1,MS,Grains,NA,NA,NA,38749.137484,62045.373495,16256.400604,NA,1.984654,NA,NA,NA,4.193992,NA,NA,NA,1.209534,NA,51.218024,NA,NA,0.000000,0.227590,0.000000
799.000000,1,MS,Phloem,4.021980,0.708274,NA,NA,NA,NA,1.933644,NA,NA,NA,NA,NA,NA,NA,0.291040,NA,NA,NA,0.161137,NA,NA,NA,NA
799.000000,1,MS,Roots,0.037858,0.122823,623.956744,NA,NA,NA,NA,1.365814,0.243671,8385683.000000,0.243671,NA,1238.009413,0.438615,0.208287,NA,0.012217,NA,0.006260,0.193554,NA,NA,NA
800.000000,1,MS,Grains,NA,NA,NA,38749.137484,62067.373580,16260.517217,NA,3.136006,NA,NA,NA,4.036626,NA,NA,NA,1.209798,NA,80.930981,NA,NA,0.000000,0.227647,0.000000
800.000000,1,MS,Phloem,6.427339,0.689432,NA,NA,NA,NA,3.090067,NA,NA,NA,NA,NA,NA,NA,0.283297,NA,NA,NA,0.257506,NA,NA,NA,NA
800.000000,1,MS,Roots,0.058470,0.143034,624.680951,NA,NA,NA,NA,2.158159,0.283793,8333600.000000,0.283793,NA,1239.446331,0.668541,0.242562,NA,0.011893,NA,0.009668,1.093240,NA,NA,NA
801.000000,1,MS,Grains,NA,NA,NA,38749.137484,62102.772385,16264.485849,NA,4.728092,NA,NA,NA,3.908216,NA,NA,NA,1.210223,NA,122.017995,NA,NA,0.000000,0.227703,0.000000
801.000000,1,MS,Phloem,9.844810,0.678139,NA,NA,NA,NA,4.733082,NA,NA,NA,NA,NA,NA,NA,0.278657,NA,NA,NA,0.394423,NA,NA,NA,NA
801.000000,1,MS,Roots,0.090759,0.218739,625.236486,NA,NA,NA,NA,3.253813,0.433998,8281517.000000,0.433998,NA,1240.548583,1.016824,0.370945,NA,0.011699,NA,0.015006,1.085029,NA,NA,NA
802.000000,1,MS,Grains,NA,NA,NA,38749.137484,62163.250233,16268.340461,NA,9.089725,NA,NA,NA,3.814822,NA,NA,NA,1.210949,NA,234.578780,NA,NA,0.000000,0.227757,0.000000
802.000000,1,MS,Phloem,19.790690,0.692155,NA,NA,NA,NA,9.514755,NA,NA,NA,NA,NA,NA,NA,0.284416,NA,NA,NA,0.792896,NA,NA,NA,NA
802.000000,1,MS,Roots,0.181445,0.376214,627.117066,NA,NA,NA,NA,6.255434,0.746453,8229434.000000,0.746453,NA,1244.279892,1.923979,0.637998,NA,0.011940,NA,0.030001,2.864980,NA,NA,NA
803.000000,1,MS,Grains,NA,NA,NA,38749.137484,62265.133265,16272.153875,NA,13.353716,NA,NA,NA,3.829118,NA,NA,NA,1.212171,NA,344.619691,NA,NA,0.000000,0.227810,0.000000
803.000000,1,MS,Phloem,30.432833,0.727207,NA,NA,NA,NA,14.631170,NA,NA,NA,NA,NA,NA,NA,0.298819,NA,NA,NA,1.219264,NA,NA,NA,NA
803.000000,1,MS,Roots,0.287440,0.615840,628.463440,NA,NA,NA,NA,9.189858,1.221898,8177351.000000,1.221898,NA,1246.951270,2.868391,1.044363,NA,0.012542,NA,0.047526,2.834581,NA,NA,NA
804.000000,1,MS,Grains,NA,NA,NA,38749.137484,62406.604706,16276.014478,NA,18.077906,NA,NA,NA,3.911563,NA,NA,NA,1.213869,NA,466.536989,NA,NA,0.000000,0.227864,0.000000
804.000000,1,MS,Phloem,43.448086,0.783415,NA,NA,NA,NA,20.888503,NA,NA,NA,NA,NA,NA,NA,0.321916,NA,NA,NA,1.740709,NA,NA,NA,NA
804.000000,1,MS,Roots,0.417183,0.860796,629.926232,NA,NA,NA,NA,12.440986,1.707921,8125268.000000,1.707921,NA,1249.853635,3.883155,1.459768,NA,0.013508,NA,0.068979,3.491864,NA,NA,NA
805.000000,1,MS,Grains,NA,NA,NA,38749.137484,62586.099905,16280.015896,NA,21.555997,NA,NA,NA,4.105679,NA,NA,NA,1.216023,NA,556.296175,NA,NA,0.000000,0.227920,0.000000
805.000000,1,MS,Phloem,53.976488,0.856723,NA,NA,NA,NA,25.950235,NA,NA,NA,NA,NA,NA,NA,0.352039,NA,NA,NA,2.162520,NA,NA,NA,NA
805.000000,1,MS,Roots,0.531166,1.090668,630.885388,NA,NA,NA,NA,14.834565,2.164013,8073185.000000,2.164013,NA,1251.756722,4.668309,1.849592,NA,0.014767,NA,0.087825,3.460571,NA,NA,NA
806.000000,1,MS,Grains,NA,NA,NA,38749.137484,62794.041502,16284.238813,NA,24.578697,NA,NA,NA,4.351283,NA,NA,NA,1.218518,NA,634.303072,NA,NA,0.000000,0.227979,0.000000
806.000000,1,MS,Phloem,63.869504,0.942260,NA,NA,NA,NA,30.706492,NA,NA,NA,NA,NA,NA,NA,0.387188,NA,NA,NA,2.558874,NA,NA,NA,NA
806.000000,1,MS,Roots,0.637994,1.272035,631.742324,NA,NA,NA,NA,16.914749,2.523869,8021102.000000,2.523869,NA,1253.456992,5.328606,2.157162,NA,0.016235,NA,0.105488,3.737411,NA,NA,NA
807.000000,1,MS,Grains,NA,NA,NA,38749.137484,63025.381353,16288.740924,NA,26.668680,NA,NA,NA,4.660770,NA,NA,NA,1.221294,NA,688.239327,NA,NA,0.000000,0.228042,0.000000
