t,plant,axis,phytomer,organ,element,green_area,SLN,relative_delta_green_area,mstruct_growth,Nstruct_N_growth,mstruct_senescence,mstruct,Nstruct
903,1,MS,1,Internode,enclosed,0.001129,1.014704,0,,,,0.1415,0.00064
903,1,MS,1,Internode,exposed,0.00013,1.90601,0.015152,,,,0.016294,0.000074
903,1,MS,1,Lamina,exposed,0.002599,0.588999,0.012169,,,,0.105168,0.000766
903,1,MS,1,Sheath,exposed,0.0006,1.85417,0,,,,0.103,0.00068
903,1,MS,2,Internode,enclosed,0.0004,2.053728,0,,,,0.18,0.00033
903,1,MS,2,Lamina,exposed,0.001864,0.507528,0.012648,,,,0.049328,0.000455
903,1,MS,2,Sheath,exposed,0.000391,1.153362,0.012321,,,,0.053984,0.000164
903,1,MS,3,Internode,enclosed,0.00025,2.252684,0,,,,0.154,0.00014
903,1,MS,3,Lamina,exposed,0.000564,0.616863,0.013119,,,,0.012368,0.000131
903,1,MS,3,Sheath,exposed,0.000258,0.934314,0.012386,,,,0.027689,0.000071
903,1,MS,4,Peduncle,enclosed,0.00159,0.938827,0,,,,0.17,0.00086
903,1,MS,4,Peduncle,exposed,0.000423,1.359613,0.012733,,,,0.045454,0.00023
903,1,MS,5,Chaff,exposed,0.000088,5.208917,0.013013,,,,0.024634,0.000126
904,1,MS,0,Roots,enclosed,,,,6.822788,0.304589,0.000448,0.355611,0.007067
904,1,MS,1,Internode,enclosed,0.001129,1.016093,0,,,,0.1415,0.00064
904,1,MS,1,Internode,exposed,0.00013,1.904978,0.015152,,,,0.016294,0.000074
904,1,MS,1,Lamina,exposed,0.002599,0.589757,0.012169,,,,0.105168,0.000766
904,1,MS,1,Sheath,exposed,0.0006,1.856853,0,,,,0.103,0.00068
904,1,MS,2,Internode,enclosed,0.0004,2.058131,0,,,,0.18,0.00033
904,1,MS,2,Lamina,exposed,0.001864,0.507758,0.012648,,,,0.049328,0.000455
904,1,MS,2,Sheath,exposed,0.000391,1.154212,0.012321,,,,0.053984,0.000164
904,1,MS,3,Internode,enclosed,0.00025,2.257941,0,,,,0.154,0.00014
904,1,MS,3,Lamina,exposed,0.000564,0.616155,0.013119,,,,0.012368,0.000131
904,1,MS,3,Sheath,exposed,0.000258,0.934972,0.012386,,,,0.027689,0.000071
904,1,MS,4,Peduncle,enclosed,0.00159,0.940373,0,,,,0.17,0.00086
904,1,MS,4,Peduncle,exposed,0.000423,1.360637,0.012733,,,,0.045454,0.00023
904,1,MS,5,Chaff,exposed,0.000088,5.202571,0.013013,,,,0.024634,0.000126
905,1,MS,0,Roots,enclosed,,,,6.983422,0.31176,0.000448,0.355381,0.007062
905,1,MS,1,Internode,enclosed,0.001129,1.01745,0,,,,0.1415,0.00064
905,1,MS,1,Internode,exposed,0.000128,1.922526,0.013846,,,,0.016068,0.000073
905,1,MS,1,Lamina,exposed,0.002568,0.594368,0.012127,,,,0.103893,0.000757
905,1,MS,1,Sheath,exposed,0.0006,1.859307,0,,,,0.103,0.00068
905,1,MS,2,Internode,enclosed,0.0004,2.062594,0,,,,0.18,0.00033
905,1,MS,2,Lamina,exposed,0.00184,0.511366,0.012599,,,,0.048707,0.000449
905,1,MS,2,Sheath,exposed,0.000386,1.164044,0.012276,,,,0.053321,0.000162
905,1,MS,3,Internode,enclosed,0.00025,2.263329,0,,,,0.154,0.00014
905,1,MS,3,Lamina,exposed,0.000557,0.620362,0.013065,,,,0.012207,0.000129
905,1,MS,3,Sheath,exposed,0.000254,0.943785,0.012341,,,,0.027347,0.00007
905,1,MS,4,Peduncle,enclosed,0.00159,0.941813,0,,,,0.17,0.00086
905,1,MS,4,Peduncle,exposed,0.000418,1.372044,0.012686,,,,0.044877,0.000227
905,1,MS,5,Chaff,exposed,0.000087,5.245728,0.012957,,,,0.024315,0.000124
906,1,MS,0,Roots,enclosed,,,,6.983422,0.31176,0.000448,0.355381,0.007062
906,1,MS,1,Internode,enclosed,0.001129,1.018853,0,,,,0.1415,0.00064
906,1,MS,1,Internode,exposed,0.000128,1.921316,0.013846,,,,0.016068,0.000073
906,1,MS,1,Lamina,exposed,0.002568,0.59533,0.012127,,,,0.103893,0.000757
906,1,MS,1,Sheath,exposed,0.0006,1.861802,0,,,,0.103,0.00068
906,1,MS,2,Internode,enclosed,0.0004,2.067206,0,,,,0.18,0.00033
906,1,MS,2,Lamina,exposed,0.00184,0.511631,0.012599,,,,0.048707,0.000449
906,1,MS,2,Sheath,exposed,0.000386,1.164799,0.012276,,,,0.053321,0.000162
906,1,MS,3,Internode,enclosed,0.00025,2.268909,0,,,,0.154,0.00014
906,1,MS,3,Lamina,exposed,0.000557,0.619543,0.013065,,,,0.012207,0.000129
906,1,MS,3,Sheath,exposed,0.000254,0.944388,0.012341,,,,0.027347,0.00007
906,1,MS,4,Peduncle,enclosed,0.00159,0.943299,0,,,,0.17,0.00086
906,1,MS,4,Peduncle,exposed,0.000418,1.372974,0.012686,,,,0.044877,0.000227
906,1,MS,5,Chaff,exposed,0.000087,5.23937,0.012957,,,,0.024315,0.000124
907,1,MS,0,Roots,enclosed,,,,7.166448,0.319931,0.000448,0.355157,0.007058
907,1,MS,1,Internode,enclosed,0.001129,1.02135,0,,,,0.1415,0.00064
907,1,MS,1,Internode,exposed,0.000127,1.937757,0.01248,,,,0.015868,0.000072
907,1,MS,1,Lamina,exposed,0.002537,0.599375,0.012081,,,,0.102637,0.000748
907,1,MS,1,Sheath,exposed,0.0006,1.863929,0,,,,0.103,0.00068
907,1,MS,2,Internode,enclosed,0.0004,2.072913,0,,,,0.18,0.00033
907,1,MS,2,Lamina,exposed,0.001817,0.514837,0.012545,,,,0.048096,0.000444
907,1,MS,2,Sheath,exposed,0.000382,1.175429,0.012227,,,,0.052669,0.00016
907,1,MS,3,Internode,enclosed,0.00025,2.275751,0,,,,0.154,0.00014
907,1,MS,3,Lamina,exposed,0.000549,0.624217,0.013005,,,,0.012048,0.000128
907,1,MS,3,Sheath,exposed,0.000251,0.95425,0.012291,,,,0.027011,0.000069
907,1,MS,4,Peduncle,enclosed,0.00159,0.945428,0,,,,0.17,0.00086
907,1,MS,4,Peduncle,exposed,0.000413,1.383432,0.012634,,,,0.04431,0.000224
907,1,MS,5,Chaff,exposed,0.000086,5.280571,0.012897,,,,0.024002,0.000122
908,1,MS,0,Roots,enclosed,,,,7.166448,0.319931,0.000448,0.355157,0.007058
908,1,MS,1,Internode,enclosed,0.001129,1.023888,0,,,,0.1415,0.00064
908,1,MS,1,Internode,exposed,0.000127,1.937127,0.01248,,,,0.015868,0.000072
908,1,MS,1,Lamina,exposed,0.002537,0.599868,0.012081,,,,0.102637,0.000748
908,1,MS,1,Sheath,exposed,0.0006,1.866153,0,,,,0.103,0.00068
908,1,MS,2,Internode,enclosed,0.0004,2.078769,0,,,,0.18,0.00033
908,1,MS,2,Lamina,exposed,0.001817,0.514757,0.012545,,,,0.048096,0.000444
908,1,MS,2,Sheath,exposed,0.000382,1.176899,0.012227,,,,0.052669,0.00016
908,1,MS,3,Internode,enclosed,0.00025,2.282782,0,,,,0.154,0.00014
908,1,MS,3,Lamina,exposed,0.000549,0.623842,0.013005,,,,0.012048,0.000128
908,1,MS,3,Sheath,exposed,0.000251,0.955827,0.012291,,,,0.027011,0.000069
908,1,MS,4,Peduncle,enclosed,0.00159,0.947604,0,,,,0.17,0.00086
908,1,MS,4,Peduncle,exposed,0.000413,1.383406,0.012634,,,,0.04431,0.000224
908,1,MS,5,Chaff,exposed,0.000086,5.272183,0.012897,,,,0.024002,0.000122
909,1,MS,0,Roots,enclosed,,,,7.362206,0.32867,0.000447,0.354939,0.007054
909,1,MS,1,Internode,enclosed,0.001129,1.023695,0,,,,0.1415,0.00064
909,1,MS,1,Internode,exposed,0.000125,1.951142,0.012638,,,,0.015667,0.000071
909,1,MS,1,Lamina,exposed,0.002506,0.599349,0.012229,,,,0.101382,0.000739
909,1,MS,1,Sheath,exposed,0.0006,1.865257,0,,,,0.103,0.00068
909,1,MS,2,Internode,enclosed,0.0004,2.081946,0,,,,0.18,0.00033
909,1,MS,2,Lamina,exposed,0.001794,0.514998,0.012705,,,,0.047485,0.000438
909,1,MS,2,Sheath,exposed,0.000377,1.185015,0.012379,,,,0.052017,0.000158
909,1,MS,3,Internode,enclosed,0.00025,2.287184,0,,,,0.154,0.00014
909,1,MS,3,Lamina,exposed,0.000542,0.625851,0.013177,,,,0.011889,0.000126
909,1,MS,3,Sheath,exposed,0.000248,0.963122,0.012444,,,,0.026675,0.000068
909,1,MS,4,Peduncle,enclosed,0.00159,0.947026,0,,,,0.17,0.00086
909,1,MS,4,Peduncle,exposed,0.000407,1.390738,0.012796,,,,0.043743,0.000221
909,1,MS,5,Chaff,exposed,0.000085,5.310263,0.013066,,,,0.023688,0.000121
910,1,MS,0,Roots,enclosed,,,,7.362206,0.32867,0.000447,0.354939,0.007054
910,1,MS,1,Internode,enclosed,0.001129,1.023594,0,,,,0.1415,0.00064
910,1,MS,1,Internode,exposed,0.000125,1.947722,0.012638,,,,0.015667,0.000071
910,1,MS,1,Lamina,exposed,0.002506,0.595722,0.012229,,,,0.101382,0.000739
910,1,MS,1,Sheath,exposed,0.0006,1.864516,0,,,,0.103,0.00068
910,1,MS,2,Internode,enclosed,0.0004,2.085294,0,,,,0.18,0.00033
910,1,MS,2,Lamina,exposed,0.001794,0.512159,0.012705,,,,0.047485,0.000438
910,1,MS,2,Sheath,exposed,0.000377,1.183756,0.012379,,,,0.052017,0.000158
910,1,MS,3,Internode,enclosed,0.00025,2.291776,0,,,,0.154,0.00014
910,1,MS,3,Lamina,exposed,0.000542,0.622862,0.013177,,,,0.011889,0.000126
910,1,MS,3,Sheath,exposed,0.000248,0.96192,0.012444,,,,0.026675,0.000068
910,1,MS,4,Peduncle,enclosed,0.00159,0.946586,0,,,,0.17,0.00086
910,1,MS,4,Peduncle,exposed,0.000407,1.387447,0.012796,,,,0.043743,0.000221
910,1,MS,5,Chaff,exposed,0.000085,5.297806,0.013066,,,,0.023688,0.000121
911,1,MS,0,Roots,enclosed,,,,7.545155,0.336837,0.000447,0.354728,0.00705
911,1,MS,1,Internode,enclosed,0.001129,1.023572,0,,,,0.1415,0.00064
911,1,MS,1,Internode,exposed,0.000124,1.959237,0.010667,,,,0.0155,0.00007
911,1,MS,1,Lamina,exposed,0.00248,0.595608,0.01002,,,,0.100366,0.000731
911,1,MS,1,Sheath,exposed,0.0006,1.863906,0,,,,0.103,0.00068
911,1,MS,2,Internode,enclosed,0.0004,2.08877,0,,,,0.18,0.00033
911,1,MS,2,Lamina,exposed,0.001775,0.512421,0.010397,,,,0.046991,0.000433
911,1,MS,2,Sheath,exposed,0.000373,1.190376,0.010139,,,,0.05149,0.000157
911,1,MS,3,Internode,enclosed,0.00025,2.296507,0,,,,0.154,0.00014
911,1,MS,3,Lamina,exposed,0.000536,0.624279,0.010772,,,,0.011761,0.000125
911,1,MS,3,Sheath,exposed,0.000246,0.967831,0.010188,,,,0.026403,0.000068
911,1,MS,4,Peduncle,enclosed,0.00159,0.94626,0,,,,0.17,0.00086
911,1,MS,4,Peduncle,exposed,0.000403,1.393258,0.010472,,,,0.043285,0.000219
911,1,MS,5,Chaff,exposed,0.000084,5.328624,0.011032,,,,0.023427,0.000119
